"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","y"
0.144837,-0.257,-0.294218,0.671849,0.582854,-0.895341,1.325526,-0.172222,0.022563,0.929107,-0.297859,0.581985,0.382653,-0.008578,-0.261965,-1.157024,-0.043547,0.615133,0.343085,0.224568,0.340375,0.397402,-0.125603,1.797594,1.952122,0.131841,0.180093,-0.147566,0.000593,1.403981,2.376342,1.017678,1.955429,3.397175,-0.412404,-0.057397,-0.393893,-1.315412,-1.253812,-1.073617,0.151477,0.085075,-0.584017,-0.456049,-0.376893,-0.483009,0.157379,0.552459,-0.295621,0.415711,0.539192,0.219556,-0.153061,-0.618928,-0.262671,0.912628,-1.194962,0.70164,0.445099,-0.464156,-0.157641,-0.062311,-0.534788,0.076097,1.505559,0.057234,1.419275,1.214276,13.75
-0.123532,-0.199476,-0.497306,-0.472884,0.284417,-0.097946,-0.767869,-0.278487,-1.215096,-1.055085,-1.318353,0.599366,-1.600033,-1.261405,-1.358928,-0.709374,-1.703875,-0.154009,-0.304135,-0.654452,-0.660852,-0.05162,-0.6433,-0.56769,-0.362917,-0.278889,-0.133263,-0.140065,0.212533,0.172292,-0.160096,0.1803,1.551106,-0.124061,0.168046,-0.282172,0.01429,-0.208485,-0.015103,0.531627,-0.512114,0.089081,-0.145793,-0.121443,0.645209,1.53646,0.469326,0.038246,0.497241,1.86286,1.255586,0.787037,0.403595,-0.415844,0.029371,-0.802322,-0.579834,0.67081,-0.30539,0.872846,-0.122107,-0.033195,0.51365,0.35209,-0.177499,0.273931,2.47166,0.812185,39.91
0.056552,-0.009429,-0.595163,0.735531,0.298347,-0.037887,0.566903,0.271559,1.018664,1.229652,-0.758097,0.396829,0.462092,0.25674,-0.56965,1.201974,-0.307821,0.233333,0.105509,-0.627346,0.237996,-0.460207,1.291541,-0.209179,-0.667051,0.300554,0.733228,0.340125,0.17117,-0.135539,-0.144474,0.864678,0.327517,-0.461988,0.930414,0.480449,-0.242859,-0.057999,0.391771,1.37192,0.134955,0.16571,3.374641,2.570513,2.842509,1.505439,1.061829,0.504001,1.929082,0.683591,-1.014447,1.365431,0.904088,-0.381722,-0.369294,-0.633729,2.705284,0.095463,-0.901557,0.839372,0.939702,1.676221,0.921406,0.62241,-0.173876,1.506348,0.59325,-1.095352,39.91
0.161646,0.005906,-0.541762,-0.511856,0.596697,-0.257513,-1.712651,-1.831633,-2.413024,0.268739,-2.19786,-1.022347,0.997884,0.04209,0.664167,-0.034383,0.876748,-0.565104,-0.880716,-0.868839,-1.051337,-1.378706,-1.184171,-0.316568,0.345223,0.1673,-0.225097,-0.017074,-0.166963,0.136777,-0.526131,-0.569539,-0.323463,-0.708798,-0.512258,-1.183338,-0.958516,0.077635,-0.961587,-0.515924,0.176232,1.885896,0.096861,0.295773,0.057105,-0.432408,-0.199509,-0.81769,-0.988335,-0.677855,-0.945179,0.032058,-1.386497,-0.768324,-0.093347,-0.699756,-0.780418,1.15075,1.314978,0.875543,-0.90958,-0.655313,-0.972308,-0.488152,-0.94185,-1.169116,-0.965601,-1.057267,23.76
-0.802677,-1.309845,1.878913,-0.598555,-1.954994,-1.00402,-0.366426,-0.631481,0.588608,0.203867,0.063064,0.305881,1.143214,1.14004,1.056209,1.146201,0.586317,-0.570098,-1.119198,2.182749,-1.305723,-1.175457,-1.373122,-0.076849,-0.995321,-0.758512,-0.415388,-0.098356,0.033856,-0.619717,-0.705838,-0.585329,-0.269828,-0.428826,-0.584424,-1.337057,2.19057,-0.085462,-0.397612,-1.344671,-0.130055,-0.943763,-1.146743,-0.991823,-0.306359,-0.350795,-1.044984,-0.672367,-0.921969,-0.861704,-0.862805,-0.831689,-1.633128,1.149195,0.069271,-1.278143,-1.961243,-0.157786,-1.325936,-1.326455,-1.445324,-0.788437,-0.821516,-1.186054,-1.107415,-1.018689,-1.132082,-0.875958,-6.17
0.089685,0.34865,0.659465,0.334091,0.807601,-0.479973,-1.237285,-0.085008,0.104102,0.306704,-0.275607,-0.112763,-0.466985,1.299693,0.493897,1.093238,-0.548918,0.263906,0.542021,0.137771,0.484631,1.245664,0.48457,0.551787,1.151054,0.558371,0.086431,-0.264356,-0.267042,-0.527728,0.022275,-0.836076,-0.854265,-0.129594,-0.009823,0.241831,1.873507,-0.175417,0.502068,0.145842,0.512241,1.600479,0.692477,0.683037,0.200863,0.641586,-0.378523,-0.214553,-0.304588,-0.256079,-0.524982,0.419668,0.412466,1.375545,0.055859,0.416318,0.26309,0.475723,0.945645,1.157456,0.125064,0.033104,0.219468,-0.493684,-0.18817,-0.861354,-0.46069,-0.327961,17.98
-0.724598,-0.721538,-0.795477,0.352871,0.271424,0.458178,0.231291,0.422831,0.304408,0.046516,-0.702329,0.632213,0.625533,0.039263,1.001729,2.290873,-0.217454,-0.54592,-0.416493,-0.60655,-0.133046,-0.144383,0.759954,0.036215,0.25538,-0.600042,0.366841,0.181207,-0.410806,0.990772,0.16612,0.15035,0.305348,-0.43371,-0.745424,-0.388105,-0.891608,-1.317374,-0.717092,-0.755225,-0.496734,-0.975013,-0.770463,-0.538172,-1.039666,-0.624821,-0.402466,-0.438869,-0.92215,-0.690574,-1.16168,-0.780943,0.115379,-0.408597,-0.176165,-0.369112,-0.462509,-1.075268,-0.210701,-1.371163,-0.764197,-0.721612,-0.71379,0.63277,-0.755756,-0.47409,-0.665516,-0.695215,34.03
0.640506,0.691327,-0.19404,0.117909,1.370781,-0.997042,-1.028831,-1.150854,-1.182915,-0.51108,-1.694506,-0.958142,0.350646,0.722646,2.994761,-0.28886,1.576456,0.03345,0.191725,-0.548843,-0.09688,-0.642614,-0.461967,-0.312898,0.582833,0.337965,0.269501,0.445385,1.099114,0.559575,0.643631,0.933861,1.542006,1.274137,-0.348854,-0.350963,-0.851907,-0.993983,-0.809684,-1.161865,0.024429,0.588064,-0.288316,-0.575409,0.240148,0.320893,-0.499417,-0.138056,0.918513,0.507967,0.951947,-0.610223,0.071816,-0.658275,0.015959,-0.228381,0.138726,-0.755531,-0.022059,-0.08444,-0.525514,0.17006,-0.010665,0.268878,-0.487732,-0.214951,0.328769,0.234774,34.03
1.971478,1.852672,0.114868,-2.128631,1.383371,-1.942733,-1.166165,-0.583136,0.086737,-0.456135,1.072471,1.95532,-1.628647,1.693055,-0.499142,0.826097,-0.638142,-0.800494,-1.083758,-0.929769,-1.374248,-2.032595,-2.209477,-2.224103,-2.775004,-2.7647,-2.66884,-2.597818,-3.187695,-2.733006,-2.355326,-2.372069,-1.690082,-2.430633,-0.437608,-1.090569,-1.405999,0.231483,-1.442683,-0.869532,-0.912822,-1.015433,-0.772494,0.222115,1.092883,0.42077,0.915228,1.47314,0.85952,1.676205,0.33181,-0.502453,-1.604425,-1.648591,0.289895,-0.967244,-1.788484,-0.070705,-1.088687,-1.125665,0.379634,1.243272,-0.227234,0.551619,0.683077,0.471045,1.082594,-0.319764,52.5
0.275796,0.733022,-0.014832,-0.517363,1.619515,-0.787223,-0.582692,0.036294,-0.382065,0.606188,0.639844,-0.027675,-0.622787,0.016924,-0.129308,1.047784,-0.142082,-0.243171,-0.018742,-0.705723,-0.13495,-0.15732,-0.948876,-1.058174,-0.0044,-0.243948,-0.347102,-0.222392,0.096965,0.304397,-0.159781,0.760325,0.881742,0.711345,-0.438089,1.020617,0.638904,0.80092,0.611155,-0.570579,-1.26205,-0.575345,-0.730271,-0.025893,-0.526782,-0.139229,-0.135752,0.017494,0.807344,0.788985,0.040397,-0.584527,0.110859,-0.637746,-0.043053,0.502157,-0.835546,-0.872591,-0.35437,-0.411194,-0.508215,-0.397693,0.489158,0.258518,0.457553,0.499117,0.58423,0.421475,39.91
0.187965,0.463106,-0.150437,-0.523294,1.44765,-0.56345,-0.63149,0.10907,-0.182382,0.010597,0.028657,0.801466,-0.214228,-0.479991,-0.500996,-0.21002,-0.387757,-0.236776,-0.087449,-0.703372,-0.341069,-0.056824,-0.68819,-1.183091,-0.51976,-0.630661,-0.047805,-0.156972,-0.17901,0.184633,-0.121794,-0.30406,-0.443837,0.225407,-0.436526,0.79754,0.431971,0.097811,0.316703,-0.513042,-1.572034,-0.856513,-1.18163,-0.125918,-0.606737,-0.561616,0.228362,-0.382862,-0.58274,-0.693831,-0.267077,-0.407061,0.095999,-0.687825,-0.028635,0.865106,-0.905789,-1.202194,-0.683854,-0.655163,0.082029,-0.387054,-0.314239,-0.294965,-0.324701,-0.558305,-0.571812,0.170901,39.91
0.30581,0.516352,-0.09317,-0.170004,1.504723,-0.839957,-0.506228,-0.135498,-0.456701,-0.115627,0.101409,0.974573,0.252359,0.525473,0.737445,-0.221375,-0.453152,-0.236167,-0.020735,-0.662997,-0.233386,-0.393041,-0.757514,-0.896627,-0.438909,-0.567307,-0.17579,-0.236616,0.18525,0.420351,0.493077,0.174662,-0.134585,0.242057,-0.44442,0.737242,0.296362,0.080997,0.188141,-0.544695,-1.429448,-0.751464,-0.907775,-0.990519,-0.805427,-0.77212,-0.866904,-0.401289,-0.298603,-0.457442,-0.433065,-0.54393,-0.002597,-0.711278,-0.056129,0.661411,-0.874484,-1.00508,-1.042368,-0.914271,-0.434579,-0.326511,-0.539519,-0.016929,0.217505,0.764893,0.304998,-0.461067,39.91
0.382284,0.811016,0.013674,-0.210106,1.904955,-0.885902,-0.720807,-0.355239,-0.542935,0.632974,0.525858,0.406725,-0.64141,-0.504167,-0.907694,0.036904,0.215937,-0.306328,-0.047904,-0.649308,-0.249158,-0.433852,-0.868631,-1.314541,0.111758,-0.364317,-0.224905,0.014963,0.313309,0.385821,0.348378,1.062659,0.509767,1.335952,-0.425026,0.968924,0.553002,0.855286,0.377706,-0.538006,-1.34325,-0.861953,-0.960956,-0.65584,-0.934229,-0.664874,-0.170273,-0.315078,0.080545,0.227195,-0.092707,-0.661204,0.119108,-0.591213,0.210095,0.468513,-0.60299,-1.435806,-0.55996,-0.548607,-0.585576,0.093962,0.256022,0.028633,-0.162759,0.161488,0.140146,0.313496,39.91
0.246358,-0.172623,-0.534243,0.400598,1.276819,-0.598739,-0.540069,0.462065,0.008666,-0.574265,-0.36424,0.900172,0.096819,-1.399004,-0.967487,-0.309674,0.204447,-0.547138,-0.711304,-0.933685,-0.622375,-1.601891,-0.850561,-1.053583,-0.361955,-0.870236,-0.766419,-0.894778,-0.041335,0.136996,-0.230709,-0.436117,-0.773017,-0.10299,-0.414889,-1.099402,-1.777462,0.049611,-1.686306,-0.902044,-1.26433,-1.047681,-1.190841,-0.997569,-1.013956,-0.261085,-0.581885,-0.262506,-0.65412,-0.588403,-0.004165,-0.940809,-1.736413,-2.583011,-0.377006,-2.512944,-1.491989,-1.651256,-1.051644,-1.19064,-1.27958,-1.468105,-0.611074,-0.715747,-0.947193,-1.161966,-0.809797,-0.64493,39.91
0.029264,0.263515,0.831453,0.821242,-0.858295,0.762375,0.292322,-0.936136,0.316314,0.644996,0.65012,0.696425,0.266073,0.290289,0.457003,0.446149,0.61792,1.776552,2.041977,1.365373,0.439764,1.519142,1.493307,0.1986,-0.048885,-0.345411,-0.306708,-0.090007,-0.451483,-0.191173,-0.22772,-0.131504,-0.656972,0.181291,0.664631,1.364149,1.249403,0.123593,0.493697,1.814854,0.108213,-0.184746,-0.668331,-0.980413,-0.933256,-1.044373,-0.633062,-0.909859,-1.042263,-1.007526,-0.472433,2.011584,1.760939,2.709413,-0.17147,0.402171,0.450953,0.615124,-0.403132,-0.960697,-0.692313,-0.705917,-0.979884,-0.393963,-0.789843,-0.690973,-0.458395,-0.313065,14.66
-0.041334,0.049609,0.958694,1.395232,-1.069145,0.60564,-0.293341,-0.91594,0.884132,0.013954,0.205545,-0.452195,0.390962,1.296445,0.637859,-0.620348,-0.483849,1.739888,1.821609,2.186969,1.922571,3.031633,0.748681,3.334775,0.958301,0.770343,0.057535,-0.024099,0.237155,-0.31062,0.620109,0.913744,-0.156058,-0.338296,0.293144,0.44393,0.510229,-0.07145,0.616858,-0.09116,-0.465771,-0.643689,-0.871218,-1.159177,-0.679595,-0.390234,-1.050495,-0.879032,-0.985025,-1.098769,-0.984024,1.360913,0.806171,-0.536655,-1.032171,0.765582,0.003366,0.589447,-0.146358,-0.607918,-1.369511,-0.971517,-0.835255,-1.186723,-1.077091,-0.8883,-0.955944,-0.724771,14.66
-0.490453,-0.623536,-0.676045,0.101671,0.280345,0.711063,0.503779,-0.124237,-0.435039,1.003992,1.122733,0.027765,-1.025133,-0.757989,-0.192819,-1.30961,-0.216229,-0.004066,-0.114135,0.076999,0.290613,0.047978,0.782932,-0.603634,-0.435185,0.66314,-0.035777,0.206428,0.107844,0.212176,0.465273,1.185576,1.828973,0.752576,0.429982,0.095303,-0.910029,0.059419,-1.085107,-0.472487,-1.100741,-1.239537,-0.609967,-0.680541,-0.665924,-0.918534,-0.862986,-0.721644,-0.419378,-0.473811,-0.364129,1.601035,1.39961,0.316612,-0.345824,0.179204,-0.263986,-1.204593,-0.88141,-0.714205,-0.808252,-0.918481,-0.133229,-1.002117,-0.747066,0.837642,0.659614,-0.378656,12.65
-0.13395,-0.43418,-0.496103,-0.326739,1.244392,-0.660957,0.492825,1.67641,-0.412221,-0.562414,0.146353,-0.288347,-0.401734,-0.038828,-0.199581,0.190034,-0.297653,-0.312357,-0.320074,-0.483577,-0.779276,-0.595407,0.069869,-0.066368,-0.240149,-0.409637,-0.342724,0.236967,0.403713,0.097148,-0.059678,0.551178,1.257895,1.458944,-0.643086,-1.10846,-1.502385,-0.448086,-0.856029,-1.228241,-0.849877,-0.544888,-0.655979,-0.602437,-0.705405,-0.556779,-0.587706,-0.697293,-0.098206,-0.160853,-0.076798,-0.824943,-0.674913,-0.737841,-0.007176,-1.006425,-0.793936,-0.857716,-0.307046,-1.180681,-0.763261,-0.571499,-0.327855,-0.44178,-0.51494,-0.250415,0.297667,0.704333,12.65
-0.741135,-0.678724,-0.486365,-0.156872,-1.930898,0.302882,0.639915,1.441789,0.478883,0.595917,1.45667,0.696588,1.261217,0.514226,-0.476178,-1.076913,-0.844291,-0.343539,-0.202041,-0.312378,1.012302,3.523391,1.648314,0.396448,0.2304,0.601312,0.502295,0.065021,0.416734,0.854347,0.522669,-0.005459,0.702614,0.287684,-0.532493,-0.508674,0.519525,0.123033,0.980196,0.617489,-0.68945,-0.150046,-0.053231,-0.395208,-0.06059,-0.464601,-0.10141,0.10019,-0.074615,0.015999,0.019611,-0.593386,0.160976,-0.046817,-0.1366,3.989071,1.804882,-0.719777,0.670763,0.603684,0.340001,0.763009,0.514365,1.653195,0.976604,1.52586,0.56548,0.960707,12.65
-0.777085,-0.815756,-1.050276,0.258689,-0.081651,1.533883,1.04215,0.477762,0.29034,-2.358227,-2.342055,-1.331095,1.29584,0.526797,1.033095,1.462804,-0.52718,-1.005128,-0.972969,-1.070903,-0.504903,-0.713223,0.361012,0.171424,-0.343648,-0.563348,0.590642,0.216716,0.065158,-0.565787,-0.589877,0.877407,0.352553,0.060559,-0.713328,-0.987439,-1.530072,0.603075,-1.53332,-0.465889,-1.114791,-1.222532,-0.910361,0.340242,-0.148901,-0.408774,0.369286,0.538541,1.5484,0.353606,1.095686,-0.516709,-0.504616,-1.345972,-0.099047,-1.375531,-1.03854,-0.99075,-0.728113,-1.189673,-0.29537,-0.442207,-0.777455,-0.69612,-0.736349,0.042422,-0.28553,-0.307122,42.86
-0.463013,-0.401798,-0.71346,-0.371642,-2.000762,0.908589,-1.893705,-1.289997,0.933711,-0.555373,-2.31606,-3.390915,-2.87624,-2.195275,-4.168885,-3.745698,1.078476,-0.631793,-0.733099,-0.921077,-0.687909,-1.036257,-0.427628,-0.856363,-0.909847,-1.003009,-1.307018,-0.759862,0.276869,-1.222137,-0.229136,-0.02725,0.309898,0.253998,-0.491622,-0.991232,-1.085029,0.471084,-0.74225,-0.39434,1.481895,-0.468601,-0.517573,0.900133,0.291701,0.226301,-0.145561,0.603696,5.005312,6.543004,1.100663,-0.547215,-0.411105,-0.522409,-0.13157,-1.035643,1.072113,-0.72342,-0.752826,-1.042288,-0.925229,-0.449924,-0.409885,-0.523882,0.455957,2.129835,1.779875,1.099961,42.86
-0.228475,-0.283558,-0.781182,0.294554,-0.217304,0.737871,0.291554,-0.856864,1.371386,-0.99946,1.250683,-1.118207,-1.033902,-0.133046,-1.648796,-0.236337,0.00981,0.408429,0.059504,-0.783943,0.455943,0.356873,0.518515,1.913208,2.474895,2.575447,3.636986,1.928441,2.369789,2.157833,3.094105,2.237849,2.103369,1.71376,1.456169,0.66109,-0.429455,0.381409,-0.988345,0.346558,1.839218,2.254198,0.970926,1.202209,1.565723,1.399477,3.632552,2.044506,1.743033,1.137872,1.300548,2.895571,1.647653,-0.91545,-0.47793,0.267937,-0.391412,1.092502,2.229965,1.441864,1.40642,0.489483,0.879736,1.307486,3.6917,3.533374,1.38884,0.851546,-1.26
-0.725052,-0.915469,-0.870956,-0.344672,-1.633181,1.031316,1.103353,0.37312,0.440432,0.535249,1.743974,-0.987138,0.090242,-0.311758,0.380919,1.079512,-1.112864,-0.332638,-0.619957,-0.435434,-0.857726,-1.057947,-0.343371,-0.358334,0.043289,-0.251793,-0.591563,-0.588311,0.01578,-0.435264,-0.914587,-1.045255,-0.520418,-0.905446,-0.051416,-0.899595,-1.257188,0.225598,0.420757,-0.163165,-0.101255,0.627394,4.112459,0.555949,0.105136,2.614971,0.01375,-0.467954,0.172297,1.004446,-0.213169,0.45475,-0.766841,0.012469,-0.074906,-1.425207,0.850343,0.497214,1.545405,1.13233,0.713776,0.710375,0.957646,-0.327665,-0.494089,-0.273886,-0.45564,-0.279694,35.68
3.206956,3.437287,2.778291,1.720423,0.224983,-0.659382,0.775716,0.31011,2.00442,0.98552,0.969182,0.026021,0.520078,0.483306,0.499917,-0.102846,0.642127,9.038311,9.6479,2.7664,2.74324,0.713681,3.103768,6.052015,3.697869,3.038244,2.124048,3.13097,-0.068172,0.606471,-0.588157,-0.804507,-0.931125,-0.461763,0.742326,0.242086,-0.235046,0.142369,0.544682,-0.154065,1.224725,0.080856,0.726244,0.361384,1.380352,-0.625982,-0.215633,-0.570959,-0.846493,-0.901309,-0.592411,0.784691,-1.044887,-2.162287,-1.643748,0.001942,-0.732102,2.240204,1.44027,0.890589,0.343318,2.337569,0.05897,0.112726,-0.614942,-0.859388,-0.595064,-0.25846,28.61
-1.207517,-0.760732,4.591402,-0.04984,-0.60979,-0.088146,1.786652,0.806454,-0.187798,1.018129,0.810117,-0.073532,1.400957,0.465768,0.762915,0.445625,1.021701,-0.6997,-0.624726,3.023734,0.316582,0.011169,0.639365,-1.161669,-0.95283,-1.194612,-1.780798,-1.199655,-1.238587,-1.021472,-0.771236,-0.55245,-0.243921,-0.214429,-0.250963,1.068969,0.63126,0.114626,0.817288,0.622015,0.598434,0.498391,0.124083,0.235017,0.449746,-0.625585,-0.375062,0.066216,0.102921,0.023905,0.060798,0.463961,0.401222,-0.712709,-0.161412,1.577684,-0.681235,-0.866769,0.221671,0.790422,-0.647475,-0.113685,-0.104443,0.422159,0.610513,0.758825,0.579254,-0.199852,28.61
1.983562,1.486761,1.237133,-0.141904,0.915114,-0.82402,0.653658,1.002877,0.12548,-0.311292,-0.153593,0.175175,0.034548,0.168363,-0.37668,-1.11116,-0.569871,3.242181,2.867545,1.439772,0.432558,0.449475,-0.063807,3.012544,0.382606,0.197692,0.121353,-0.005474,-0.592142,-0.143268,0.17692,0.173187,-0.031412,-0.690599,0.61807,0.49919,0.039337,-0.244916,0.38243,-0.829606,-0.385346,0.215655,-0.35537,-0.840491,-0.551183,-1.074997,-1.137445,-0.723611,-0.651189,-0.860304,-0.974639,0.572729,0.038762,-1.227898,0.866266,-0.084554,-0.916598,0.997564,0.186988,-0.7236,-0.300235,-0.523834,-1.047512,-0.762788,-0.24429,-0.638062,-0.659088,-0.737288,28.61
1.329979,1.505124,0.21054,0.700654,-0.21236,-0.093734,1.028681,-0.299094,0.344097,-0.016035,0.428013,0.190724,-0.178528,-0.350825,-0.580991,0.274991,0.073494,3.240171,3.099627,0.662109,0.675115,0.604935,2.204868,-0.042009,-0.315255,-0.403834,-0.941567,-1.311046,0.259612,-0.945025,-0.057351,0.108705,-1.056142,0.447324,2.851719,1.911563,1.117084,-0.092748,1.295891,2.317879,-0.663769,-1.026283,-0.993688,-1.221617,-0.977496,-0.816821,-0.811486,-0.125021,-0.589312,-0.813081,-0.055849,2.119178,1.819249,0.044072,-0.465188,-0.15177,4.335976,-0.981075,-0.109739,-0.791622,-1.069048,-1.121001,-0.390351,-0.578252,-0.323088,-0.143156,-0.142389,-0.10357,28.61
-0.196613,-0.28879,0.203499,0.037988,1.557861,-0.644496,0.697662,0.427882,0.093528,-0.037593,0.213546,0.299983,0.185368,0.186909,-0.163085,-0.366716,-0.279634,0.378952,0.362888,0.95331,0.423584,-0.992839,-0.325425,-0.268069,-0.110342,-0.345693,-0.522894,-0.520801,-1.021654,-1.171249,-1.011858,-0.953257,-0.798146,-0.729669,-0.242348,0.526027,0.712051,-0.271538,-0.092896,-0.034911,0.238369,-0.28668,-0.608367,-0.586244,-0.661984,-0.931007,-1.262961,-0.983925,-0.992836,-0.973875,-1.098269,-0.389285,0.370372,1.035538,-0.420929,0.178477,0.318683,-0.168129,-0.248231,-0.835324,-0.472035,-1.381718,-0.802034,-0.817194,-1.354158,-0.974324,-0.917719,-0.813298,28.61
0.028386,-0.194935,-0.498765,-0.502678,1.124897,0.027857,0.078433,1.793085,-2.033813,0.363572,-1.305437,-2.014934,-0.270568,-2.601363,0.959108,-1.900322,0.142148,-0.164728,-0.401701,-0.676529,-1.021969,-0.687784,-0.138384,0.239477,2.618844,1.088599,2.279485,1.86705,0.707439,0.399185,0.677123,0.305002,0.205541,0.871809,-0.204723,-1.018466,-1.404918,0.268755,-1.239941,-0.42488,0.12875,1.720452,0.518708,1.320776,0.148067,0.017063,-0.522007,0.124921,-0.331544,-0.315676,-0.187406,-0.548447,-1.303609,-1.779169,-0.060488,-1.708482,-1.017812,0.836548,1.554029,0.258327,1.142188,1.01559,-0.24408,-0.27969,-0.159765,-0.666518,-0.260367,0.03975,41.9
-0.719419,-1.052665,-0.973234,-0.729309,0.854473,0.633408,0.237902,0.041354,0.163071,0.292914,-0.294767,0.501138,-0.786594,0.78183,-0.679234,0.643443,-0.22681,-0.822114,-1.074399,-0.852358,-0.63937,-2.046784,-1.578342,-1.303485,-0.681483,-0.603928,-0.506217,-0.292016,-0.838344,0.124605,-0.777114,-0.23208,0.341921,-0.690574,-0.629302,-1.20641,-1.695174,-0.038102,-1.599287,-1.591539,-1.123131,-0.818614,-0.835562,-0.920799,-0.87848,-0.814489,-0.232389,-0.25622,-0.241953,-0.520478,-0.675902,-0.678452,-1.341974,-1.292969,-0.08597,-1.595801,-1.362068,-1.406515,-0.892467,-0.806333,-1.013681,-0.883747,-1.198775,-0.29789,-0.905629,-0.430466,-0.586725,-0.675196,41.9
-0.15612,-0.332921,-0.720262,-0.409343,1.281165,0.669968,-0.851826,-1.125957,0.262453,-0.539761,0.084042,-0.790608,-0.364999,-0.232373,0.543436,-0.787872,0.078398,-0.539951,-0.756948,-0.881195,-0.615169,-0.176723,-0.108303,0.650632,1.685746,1.317033,0.448531,1.1767,-0.003691,0.442429,0.615108,-0.413081,0.052737,-0.194944,-0.448106,-1.125474,-1.485446,0.03672,-0.872339,0.290462,0.771594,1.996052,1.510954,0.452309,0.047941,-0.142172,0.064159,0.243234,0.10797,0.057698,1.092741,-0.604122,-1.384576,-1.394215,-0.192929,-1.056614,-0.599012,0.874596,1.630558,2.689088,0.611343,1.697043,0.270302,0.15013,0.714952,0.111027,-0.06034,0.127316,41.9
-0.571136,-0.669806,-0.871144,-0.907366,-2.318125,1.141887,1.182059,0.969875,1.364522,-0.753175,0.889266,1.379034,0.2113,0.297274,0.233235,-0.146748,-0.626326,-0.483799,-0.474091,-0.774337,-0.968943,-1.032357,-0.9342,-0.213482,0.089228,0.618692,0.55888,0.313,0.631453,-0.131596,-0.018117,-0.103392,-0.134318,0.458915,-0.571481,-0.430172,-0.762547,-1.446282,0.328765,0.54371,0.874622,0.963365,0.412687,2.770304,1.354833,-0.344548,-0.431842,0.466249,0.654665,0.177116,1.536748,-0.710074,0.208324,-0.400727,0.366006,0.819937,0.135484,-0.217573,-0.55529,0.10709,0.451178,0.463288,0.19412,0.122733,-0.39404,-0.296688,-0.569323,-0.250626,41.9
-0.17938,-0.194178,-0.565668,-0.745971,1.763972,-0.052244,-0.153315,-0.021817,-1.243783,-0.646952,0.625555,-0.115743,-0.64685,-0.96156,-0.185437,-0.526299,-0.820155,-0.486966,-0.352314,-0.745647,-0.794368,-1.21906,-1.250152,-1.061085,-0.678299,-0.734885,-0.602226,-0.479684,-0.593911,-0.708846,-0.772506,-0.370501,-0.225687,-0.658849,-0.619685,0.024869,-0.443847,-1.602092,-0.623847,-0.570594,-0.251223,-0.827912,-0.307658,-1.239285,-0.092253,-0.974284,-0.971723,-0.700717,-0.794684,-1.116112,-0.646808,-0.366112,0.203691,-0.446016,0.625189,-0.286833,-0.679899,-0.811628,-0.83068,-0.363895,-1.195074,-0.652426,-1.163355,-0.813864,-1.110931,-0.78614,-0.632104,-0.609431,41.9
-0.740923,0.35431,0.112043,-1.45481,1.531569,0.021681,-0.124807,0.166735,0.377203,-0.150437,-0.324189,0.223443,0.031555,-0.101012,-0.13669,-0.503258,-1.286157,-0.619551,-0.270929,0.311711,-0.195997,-0.813862,-0.844726,-0.70972,-1.098979,-0.767156,-0.975733,-1.290075,-1.102164,-1.075706,-0.76918,-0.757753,-0.959585,-0.755649,-0.543152,2.059451,1.708838,2.142404,1.921385,0.938019,-1.3352,-0.310055,-0.724923,-0.344737,-0.748775,-0.615743,-0.557078,-0.648548,-0.113694,-0.421909,-0.686409,-0.655338,0.318447,1.521364,0.279836,-0.290256,-0.161329,-0.39483,-0.32769,-0.063206,-0.034676,-0.119617,0.132201,0.079902,0.126515,0.252439,-0.008416,0.052061,28.61
-0.895535,-0.552783,0.193693,-0.307677,-1.107619,-0.000287,0.688684,1.416296,1.133371,1.281882,1.125284,-0.520796,-0.18221,1.156686,0.427315,-0.143841,1.023421,-0.488549,-0.398863,0.713412,0.196799,0.744058,0.51113,0.679897,0.309376,0.052997,0.165616,-0.13693,0.580343,0.108345,-0.237025,-0.162522,0.17202,0.683792,-0.634551,0.747433,1.581429,0.022148,1.719339,-0.172629,0.522394,-0.188211,-0.175301,-0.087778,-0.252018,0.014915,-0.723324,-0.278544,-0.439999,-0.223902,0.728389,-0.522751,0.16979,2.048995,-0.157388,1.33852,-0.719777,0.093666,-0.593555,-0.363801,-0.396375,0.120051,0.855716,-0.369474,-1.027128,-0.083623,0.084148,0.613205,12.65
-0.193372,-0.321863,-0.814296,0.226212,-0.988583,1.067549,0.392007,-0.406948,-0.375296,-0.74678,0.489659,0.271585,-0.389633,-0.139527,0.415172,1.963613,0.571788,0.333579,-0.035104,-0.780479,0.164168,0.555485,0.987245,0.666862,-0.362931,-0.070759,0.277399,-0.033899,1.141066,0.613274,-0.184821,0.357712,1.676355,-0.056113,1.123149,0.398409,-0.635354,0.188608,-0.142797,-0.015174,0.183831,-0.385977,-0.473937,-0.179965,0.972138,2.464087,0.955701,0.379562,1.11887,2.881446,2.221641,2.338415,1.684435,-0.350089,-0.386059,-0.694616,0.619117,0.029357,-0.380656,0.012828,1.474102,0.336569,1.387764,0.474521,0.134146,0.472483,1.556847,0.590584,12.65
